app.freerouting.autoroute.BatchAutorouterThread	trace_pull_tight_accuracy	tracePullTightAccuracy
app.freerouting.autoroute.BatchAutorouterThread	latest_air_line	latestAirLine
app.freerouting.autoroute.BatchAutorouterThread	curr_min_cost	currMinCost
app.freerouting.autoroute.BatchAutorouterThread	from_corner	fromCorner
app.freerouting.autoroute.BatchAutorouterThread	to_corner	toCorner
app.freerouting.autoroute.BatchAutorouterThread	min_distance	minDistance
app.freerouting.autoroute.BatchAutorouterThread	curr_from_corner	currFromCorner
app.freerouting.autoroute.BatchAutorouterThread	curr_to_corner	currToCorner
app.freerouting.autoroute.BatchAutorouterThread	curr_distance	currDistance
app.freerouting.autoroute.BatchAutorouterThread	closest_points	closestPoints
app.freerouting.autoroute.BatchAutorouterThread	nearest_point	nearestPoint
app.freerouting.autoroute.BatchAutorouterThread	first_corner	firstCorner
app.freerouting.autoroute.BatchAutorouterThread	last_corner	lastCorner
app.freerouting.autoroute.BatchAutorouterThread	distance_to_first	distanceToFirst
app.freerouting.autoroute.BatchAutorouterThread	distance_to_last	distanceToLast
app.freerouting.autoroute.BatchAutorouterThread	segment_start	segmentStart
app.freerouting.autoroute.BatchAutorouterThread	segment_end	segmentEnd
app.freerouting.autoroute.BatchAutorouterThread	first_trace_start	firstTraceStart
app.freerouting.autoroute.BatchAutorouterThread	first_trace_end	firstTraceEnd
app.freerouting.autoroute.BatchAutorouterThread	second_trace_start	secondTraceStart
app.freerouting.autoroute.BatchAutorouterThread	second_trace_end	secondTraceEnd
app.freerouting.autoroute.BatchAutorouterThread	first_segment_start	firstSegmentStart
app.freerouting.autoroute.BatchAutorouterThread	first_segment_end	firstSegmentEnd
app.freerouting.autoroute.BatchAutorouterThread	first_segment	firstSegment
app.freerouting.autoroute.BatchAutorouterThread	second_segment_start	secondSegmentStart
app.freerouting.autoroute.BatchAutorouterThread	second_segment_end	secondSegmentEnd
app.freerouting.autoroute.BatchAutorouterThread	second_segment	secondSegment
app.freerouting.autoroute.BatchAutorouterThread	point_on_first	pointOnFirst
app.freerouting.autoroute.BatchAutorouterThread	point_on_second	pointOnSecond
app.freerouting.autoroute.BatchAutorouterThread	dist_to_start	distToStart
app.freerouting.autoroute.BatchAutorouterThread	dist_to_end	distToEnd
app.freerouting.autoroute.BatchAutorouterThread	items_to_go_count	itemsToGoCount
app.freerouting.autoroute.BatchAutorouterThread	ripped_item_count	rippedItemCount
app.freerouting.autoroute.BatchAutorouterThread	not_routed	notRouted
app.freerouting.autoroute.BatchAutorouterThread	ripped_item_list	rippedItemList
app.freerouting.autoroute.BatchAutorouterThread	contains_plane	containsPlane
app.freerouting.autoroute.BatchAutorouterThread	route_net	routeNet
app.freerouting.autoroute.BatchAutorouterThread	curr_via_costs	currViaCosts
app.freerouting.autoroute.BatchAutorouterThread	autoroute_control	autorouteControl
app.freerouting.autoroute.BatchAutorouterThread	unconnected_set	unconnectedSet
app.freerouting.autoroute.BatchAutorouterThread	connected_set	connectedSet
app.freerouting.autoroute.BatchAutorouterThread	route_start_set	routeStartSet
app.freerouting.autoroute.BatchAutorouterThread	route_dest_set	routeDestSet
app.freerouting.autoroute.BatchAutorouterThread	max_milliseconds	maxMilliseconds
app.freerouting.autoroute.BatchAutorouterThread	time_limit	timeLimit
app.freerouting.autoroute.BatchAutorouterThread	autoroute_engine	autorouteEngine
app.freerouting.autoroute.BatchAutorouterThread	autoroute_result	autorouteResult
